,0,1,2,3
396,2020.08.28.,뉴스컬처,"'캣츠' 출연진 ""특별한 시기, 공연에 서는 것만으로도 감사함 느껴""",27일 밤 12시 진행된 네이버 나우 적재의 '야간작업실'에는 개막을 앞둔 뮤지컬 '캣츠' 40주년의 그리자벨라 역의 조아나 암필과 럼 텀 터거 역의 댄 파트리지 그리고 음악감독 피터 맥카티가 출연했다. 이날 배우들은...
397,2020.08.28.,싱글리스트,"'캣츠' 조아나 암필X댄 파트리지, '야간작업실' 적재와 'Memory' 콜라보","적재의 '야간작업실'에 그리자벨라 역의 조아나 암필과 럼 텀 터거 역의 댄 파트리지 그리고 음악감독 피터 맥카티가 출연해 특별한 만남을 가졌다. 이날은 '캣츠'의 명곡 'Memory' 라이브, 앤드루 로이드 웨버의 첫..."
398,2020.08.28.,이코노믹리뷰,"[사진으로보는 신상품]파리바게뜨,자몽슈 부터 맥도날드 '웨지 후라이'","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한..."
399,2020.08.27.,새전북신문,[특별기고] 혼란스런 정치에도 운이 따르는 나라,"그러나 사람이 바뀌기 쉽지 않은 것 처 럼 한 세력의 성향도 바뀌기 힘들다. 여기서 지도자의 리더십이 필요하다. 상황이 바뀌면 진로를 바꿀 수 있는 지혜와 용기, 그리고 자기 세력의 정치적 이익을 넘어선 공동체 정신이..."
400,2020.08.27.,글로벌E,"'검은 피카소' 나뚜루에 그리다···롯데제과, 장 미쉘 바스키아와 콜라보","대표 제품인 녹차·스트로베리 파인트와 함께 새롭게 선보이는 '럼 진저 레이즌' 컵 총 3종이다. 권장소비자가는 녹차·스트로베리 1만1,600원, 럼 진저 레이즌 컵 4,300원이다. 아이스크림 구독 서비스인 <월간 나뚜루..."
401,2020.08.27.,미주중앙일보,[칵테일 토크] 리큐르 베이스의 칵테일 (II),"▶캐나디언 칵테일(Canadian Cocktail): 큐라쇼 2/3, 레몬주스 1/2개분, 자마이카 럼 3대시, 설탕 1/2스푼을 얼음과 함께 흔든 후, 칵테일글라스에 따른다. ▶샴퍼렐(Champerelle): 큐라쇼 1/4, 애너셋트 1/4, 그린..."
402,2020.08.27.,월간조선,"언택트 시대, ‘캣츠’ 주인공들이 관객과 만나는 법 | 40주년 내한공연 주역...",럼 텀 터거 역의 댄 파트리지는 ‘캣츠’와 ‘오페라의 유령’의 거장 앤드루 로이드 웨버의 첫 작품 ‘요셉 어메이징 테크니컬러 드림코트’의 ‘Close Every Door’를 라이브로 부를 계획이다. 라이브 외에도 40주년...
403,2020.08.26.,천지일보,롯데제과 나뚜루 '장 미쉘 바스키아' 컬래버레이션 제품 출시,"선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
404,2020.08.26.,SR타임스,"[SR유통 새상품] 롯데제과 나뚜루, '장 미쉘 바스키아' 협업 제품 출시 外","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
405,2020.08.26.,부산일보,"롯데제과 나뚜루, '장 미쉘 바스키아' 협업 제품 출시","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 장 미쉘 바스키아의 작품이 들어가 있다. 럼 진저 레이즌 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를 이뤄..."
406,2020.08.26.,미디어SR,아티스트와 손잡은 식음료업계…이색 콜라보 '주목',"선보인 '럼 진저 레이즌' 컵 등 3종으로 구성됐다. 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 적용 됐으며, 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한..."
407,2020.08.26.,CNB저널,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버 제품으로 2030 공략","선보인 럼 진저 레이즌 컵 등 3종으로 구성됐으며, 각각의 제품 겉면에 장 미쉘 바스키아의 작품이 들어갔다. 롯데제과 측은 “특히 럼 진저 레이즌 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한..."
408,2020.08.26.,포쓰저널,"나뚜루, 검은 피카소 '장 미쉘 바스키아' 콜라보 아이스크림 출시","콜라보 제품은 롯데제과 나뚜루의 시그니처 제품인 ‘녹차’ 파인트, ‘스트로베리’ 파인트와 이번 컬래버를 위해 새롭게 선보인 ‘럼 진저 레이즌’ 컵 등 3종이다. 럼 진저 레이즌 컵은 럼(RUM)과 아이스크림이..."
409,2020.08.26.,오늘경제,"롯데제과 나뚜루, '장 미쉘 바스키아' 컬래버레이션 제품 출시","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
410,2020.08.26.,서울와이어,"롯데제과 나뚜루, 디자인에 작품을 입히다","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
411,2020.08.26.,넥스트데일리,'나뚜루 X 장 미쉘 바스키아' 협업 제품 출시,"럽 진저 레이즌컵은 협업을 위해 새롭게 출시한 맛으로, 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를 이뤄 성인들이 향긋하고 달콤하게 즐길 수 있다. 협업 제품은 롯데제과의 아이스크림 구독 서비스인 '월간 나뚜루'를..."
412,2020.08.26.,데일리포스트,"롯데제과 나뚜루, '장 미쉘 바스키아' 컬래버레이션 출시","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
413,2020.08.26.,비욘드포스트,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","‘녹차’, ‘스트로베리’ 파인트와 ‘럼 진저 레이즌’ 컵 등 컬래버 제품 3종 선보여 롯데제과(대표이사... 선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가..."
414,2020.08.26.,스포츠서울,[이주의 신상] 늦여름 상큼한 기운 북돋는 맛,"장 미쉘 바스키아 협업 제품은 롯데제과 나뚜루의 시그니처 제품인 ‘녹차’ 파인트, ‘스트로베리’ 파인트와 이번 컬래버를 위해 새롭게 선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성됐다. 각각의 제품 겉면에는..."
415,2020.08.26.,민중의소리,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 럼(RUM)과 달콤한 아이스크림이 조화를..."
416,2020.08.26.,뉴스토마토,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
417,2020.08.26.,스트레이트뉴스,"롯데제과 나뚜루, '장 미쉘 바스키아' 콜라보 제품 출시",선보인 '럼 진저 레이즌' 컵 등 3종으로 구성됐다. 각 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 성인을 대상으로 만들어져 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과...
418,2020.08.26.,이데일리,"나뚜루, '장 미쉘 바스키아' 협업 제품 3종 출시",선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성했다. 각각의 제품 겉면에는 장 미쉘 바스키아의 작품이 들어가 있다. 특히 럼 진저 레이즌 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이...
419,2020.08.26.,아시아투데이,롯데제과 나뚜루 '장 미쉘 바스키아' 컬래버레이션 제품 출시,"선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
420,2020.08.26.,시민일보,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
421,2020.08.26.,데일리한국,"롯데제과 나뚜루, 장 미쉘 바스키아 작품 입다",이번 장 미쉘 바스키아 컬래버레이션 제품은 나뚜루의 시그니처인 '녹차·스트로베리' 파인트와 '럼 진저 레이즌' 컵 등 3종으로 구성된다. 각각의 제품 겉면에 이 화가의 작품이 들어간다. 특히 럼 진저 레이즌 컵은 기존...
422,2020.08.26.,로이슈,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
423,2020.08.26.,베이비타임즈,"롯데제과 나뚜루, '검은 피카소'와 컬래버레이션 제품 출시",선보인 '럼 진저 레이즌' 컵 등 3종으로 구성됐다. 각각의 제품 겉면에는 장 미쉘 바스키아의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이...
424,2020.08.26.,프레스맨,"롯데제과 나뚜루, '장 미쉘 바스키아' 컬래버레이션 제품 출시","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이 조화를..."
425,2020.08.26.,시장경제신문,"[시경Today-식음료] 풀무원, 로스팅 공법 적용 '자연은 맛있다' 출시 外","장 미쉘 바스키아 컬래버 제품은 녹차 파인트, 스트로베리 파인트와 '럼 진저 레이즌' 컵 등 3종으로 구성돼 있으며 제품 겉면에 장 미쉘 바스키아의 작품을 적용했다. 새로 선보인 럼 진저 레이즌 컵은 럼(RUM)과..."
426,2020.08.26.,이코노믹리뷰,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 콜라보 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한..."
427,2020.08.26.,머니투데이,[신상품라운지]장 미쉘 바스키아 작품 그려진 나뚜루 3종,선보인 '럼 진저 레이즌' 컵 등 3종으로 구성됐다. 각각의 제품 겉면에는 장 미쉘 바스키아의 작품이 들어가 있다. 특히 럼 진저 레이즌 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이...
428,2020.08.26.,에너지경제,롯데제과 나뚜루 ‘장 미쉘 바스키아’ 협업 제품 출시,선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성됐다. 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한...
429,2020.08.26.,파이낸셜뉴스,"롯데제과 나뚜루, '장 미쉘 바스키아' 컬래버레이션 제품 출시",선보인 '럼 진저 레이즌' 컵 등 3종으로 구성돼 있으며 각각의 제품 겉면에는 장 미쉘 바스키아의 작품이 들어가 있다. 특히 럼 진저 레이즌 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이...
430,2020.08.26.,뉴스1,"롯데제과, 나뚜루에 '장 미쉘 바스키아' 작품 입힌다",협업 제품은 나뚜루 대표 제품 Δ녹차 파인트 Δ스트로베리 파인트와 신제품 Δ럼 진저 레이즌 3종류다. 롯데제과 아이스크림구독 서비스 '월간 나뚜루'에서 먼저 만나볼 수 있다. 롯데제과는 제품 출시를 기념해 월간...
431,2020.08.26.,이투데이,"""아이스크림과 거장의 만남""…롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버...",바스키아 컬래버 제품은 ‘녹차’ 파인트 △‘스트로베리’ 파인트 △‘럼 진저 레이즌’ 컵 등 3종으로 구성됐다. 각 제품 겉면에는 장 미쉘 바스키’의 작품이 들어가 있다. 이번 제품은 구독 서비스인 ‘월간 나뚜루’...
432,2020.08.26.,뉴시스,"롯데제과 나뚜루, 장 미쉘 바스키아와 협업","롯데제과 나뚜루는 장 미쉘 바스키아 작품을 패키지에 접목해 출시한다.대표 제품인 녹차·스트로베리 파인트와 함께 새롭게 선보이는 '럼 진저 레이즌' 컵 총 3종이다. 권장소비자가는 녹차·스트로베리 1만1600원, 럼..."
433,2020.08.26.,이코노미톡뉴스,"프리미엄 아이스크림 나뚜루, '장 미쉘 바스키아' 컬래버레이션 선보여","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 미술 작품이 표현돼 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼과 달콤한 아이스크림이..."
434,2020.08.26.,EBN,나뚜루 '장 미쉘 바스키아' 협업 제품 출시,선보인 '럼 진저 레이즌' 컵 등 3종으로 구성했다. 각각의 제품 겉면에는 장 미쉘 바스키아 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이...
435,2020.08.26.,아시아경제,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
436,2020.08.26.,공감신문,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 출시","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
437,2020.08.26.,뉴스워커,"[뉴스워커_롯데제과] 나뚜루, '장 미쉘 바스키아' 컬래버레이션 제품 출시","선보인 '럼 진저 레이즌' 컵 등 3종으로 구성, 각각의 제품 겉면에는 '장 미쉘 바스키아'의 작품이 들어가 있다. 특히 '럼 진저 레이즌' 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한 아이스크림이..."
438,2020.08.26.,스타뉴스,"롯데제과 나뚜루, ‘장 미쉘 바스키아’ 컬래버레이션 제품 선봬","선보인 ‘럼 진저 레이즌’ 컵 등 3종으로 구성, 각각의 제품 겉면에는 ‘장 미쉘 바스키아’의 작품이 들어가 있다. 특히 ‘럼 진저 레이즌’ 컵은 기존 나뚜루 아이스크림과 다르게 향긋한 럼(RUM)과 달콤한..."
439,2020.08.25.,뷰어스,"뮤지컬 '캣츠' 주역들, 네이버 NOW. ‘야간작업실’서 팬 소통","40주년의 그리자벨라 역 조아나 암필,?럼 텀 터거 역 댄 파트리지가 출연한다.? 한국 관객들과의 첫... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 '캣츠'와 '오페라의 유령'의 거장 앤드루..."
440,2020.08.25.,뉴시스,"""트럼프 후원자, 中 당국에게 反체제 인사 송환 협조 약속"" WSJ",도널드 트럼프 미국 대통령의 후원자였던 엘리엇 브로이드 전(前) 공화당 전국위원회 재정 담당 부위원장이... 브로이드는 지난 2018년에도 중국과 말레이시아 등 외국 정부 관리들에게 트럼프 행정부 정책에 영향력을...
441,2020.08.25.,뉴시스,"'캣츠' 40주년 배우들, 네이버 NOW서 처음 만난다","오는 28일 0시에 네이버 애플리케이션을 통해 공개되는 라이브 '야간작업실'에 '캣츠' 40주년의 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄 파트리지가 나온다. 한국 관객들과의 첫 만남으로 적재의 진행과 함께..."
442,2020.08.25.,국방일보,‘야간작업실’ 찾은 고양이들,"이날 방송에는 그리자벨라 역의 조아나 암필, 럼 텀 터거 역의 댄 파트리지가 출연한다. 두 배우가 한국... 영국과 유럽을 중심으로 활약한 배우로 섹시한 반항아 럼 텀 터거와의 높은 싱크로율로 한국 관객을 사로잡을..."
443,2020.08.25.,아시아경제,"'캣츠' 40주년 내한공연 주역들, 네이버 스트리밍으로 먼저 만난다","공연제작사 에스앤코에 따르면 뮤지컬 캣츠 40주년 내한공연에서 그리자벨라 역을 맡은 조아나 암필, 럼 텀 터거 역의 댄 파트리지가 오는 28일 자정 네이버 나우 '야간작업실'에 출연한다. 네이버 나우는 네이버 앱에서..."
444,2020.08.25.,스포츠동아,"‘캣츠’ 내한공연 주역들, 28일 네이버 NOW ‘야간작업실’ 출연","(네이버 나우) ‘야간작업실’에 뮤지컬 ‘캣츠’ 40주년의 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 ‘캣츠’와 ‘오페라의 유령’의 거장..."
445,2020.08.25.,데일리안,"‘캣츠’ 40주년 내한공연의 주역, 적재 ‘야간작업실’로 한국 관객 만난다","‘야간작업실’에 뮤지컬 ‘캣츠’ 40주년의 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄 파트리지가... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 ‘캣츠’와 ‘오페라의 유령’의 거장..."
446,2020.08.25.,플레이디비,뮤지컬 ‘캣츠’ 40주년 주역…뮤지선 적재와 함께 한국 관객과 첫 만남,"암필, 럼 텀 터거 역 댄 파트리지가 출연한다. 이번 출연은 한국 관객들과의 첫 만남으로 호스트인 뮤지션... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 앤드루 로이드 웨버의 첫 작품 '요셉..."
447,2020.08.25.,서울경제,"뮤지컬 ‘캣츠’ 주역, 온라인서 먼저 만난다","암필, 럼 텀 터거 역의 댄 파트리지가 출연한다고 25일 밝혔다. 그리자벨라는 극 중 한때 아름다웠으나 지금은 늙고 추해진 고양이로 그녀가 부르는 노래 ‘메모리(Memory)’ 손꼽히는 뮤지컬 명곡이다. 개성 만점의 럼 텀..."
448,2020.08.25.,스포츠투데이,"'캣츠' 40주년 내한공연 주역들, 적재의 '야간작업실'서 韓 관객 만난다","암필, 럼 텀 터거 역 댄 파트리지가 출연한다. 한국 관객들과의 첫 만남으로 호스트인 뮤지션 적재의 진행과... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 '캣츠'와 '오페라의 유령'의 거장..."
449,2020.08.25.,스포츠조선,"뮤지컬 '캣츠' 주역, 28일 네이버 NOW.적재의 '야간작업실' 출연","(네이버 나우) '야간작업실'에 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄 파트리지가 출연한다. 한국... 럼 텀 터거 역의 댄 파트리지는 무대에서 만날 수 없는 특별한 무대로 '캣츠'와 '오페라의 유령'의 거장 앤드루..."
450,2020.08.25.,더뮤지컬,"〈캣츠〉 주역 조아나 암필·댄 파트리지, 적재 진행 네이버 나우 '야간작업실...","40주년 내한공연에 출연하는 조아나 암필(그리자벨라 역), 댄 파트리지(럼 텀 터거 역)가 네이버 나우... 섹시한 반항아 럼 텀 터거와 높은 싱크로율을 보여주는 그는 영국과 유럽을 중심으로 활약해 왔다. <캣츠>는 전..."
451,2020.08.25.,이데일리,"'캣츠' 내한공연 주역들, 28일 적재의 '야간작업실' 출연","이날 방송에는 그리자벨라 역의 조아나 암필, 럼 텀 터거 역의 댄 파트리지가 출연한다. 두 배우가 한국... 영국과 유럽을 중심으로 활약한 배우로 섹시한 반항아 럼 텀 터거와의 높은 싱크로율로 한국 관객을 사로잡을..."
452,2020.08.25.,뉴데일리,"'캣츠' 40주년 내한공연 주역, 적재 '야간작업실' 출연","오는 28일 자정 네이버 앱에서 보고 들을 수 있는 24시간 라이브 스트리밍 서비스 NOW.(네이버 나우) '야간작업실'에 '캣츠' 40주년의 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄 파트리지가 출연한다. 이날 조아나..."
453,2020.08.25.,스포츠서울,"뮤지컬 '캣츠' 40주년 내한공연 배우들, 네이버 나우 '야간작업실' 출연",오는 28일 네이버 앱에서 진행되는 24시간 라이브 스트리밍 서비스 NOW.(네이버 나우) ‘야간작업실’에는 뮤지컬 ‘캣츠’ 40주년 무대에서 그리자벨라 역을 맡은 조아나 암필과 럼 터거 역의 댄 파트리지가 출연해...
454,2020.08.25.,싱글리스트,"'캣츠' 조아나 암필X댄 파트리지, 28일 네이버NOW '야간작업실' 출연","'야간작업실'에 뮤지컬 '캣츠'의 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄 파트리지가 출연한다. 한국... 럼 텀 터거 역의 댄 파트리지는 앤드루 로이드 웨버의 첫 작품 '요셉 어메이징 테크니컬러 드림코트'의 'Close..."
455,2020.08.25.,뉴스컬처,"뮤지컬 '캣츠', 야간작업실'로 관객과 첫 만남","오는 28일 밤 12시 네이버 나우 '야간작업실'에 뮤지컬 '캣츠' 그리자벨라 역 조아나 암필, 럼 텀 터거 역 댄... 럼 텀 터거 역의 댄 파트리지는 '캣츠'와 '오페라의 유령'의 거장 앤드루 로이드 웨버의 첫 작품 '요셉..."
456,2020.08.24.,KOTRA해외시장뉴스,파라과이 주류시장 트렌드,유럽에 진출한 파라과이 럼 - Caña Paraguaya 자료원: Fortin S.A 파라과이 주요 주류 수입현황 아열대... (파라과이 럼): 해외 수출이 늘어나는 파라과이 전통 증류주 파라과이 럼으로 알려진 Caña Paraguaya는...
457,2020.08.24.,OSEN,'모범형사' 종영까지 단 2회..손현주·장승조 오정세 응징할까,식구처럼 함께했던 강력2팀 팀원 배우들과 함께해 무엇이든 다 해낼 수 있었던 마법같은 시간이었다”는... 베테랑 선배들처 럼 모범이 될 수 있는 사람이 되도록 노력하겠다”는 김명준까지. '모범형사'와 강력2팀...
458,2020.08.23.,스포츠서울,"[인터뷰] 윤조훈 페르노리카코리아 과장 ""불황형 하이브리드 업태로 위스키 부...",예전처럼 폭탄주를 마시는 접대 및 단체 회식문화가 많이 사라지면서 위스키 시장은 지난 10년 간 많은 변화를 겪었다. 최근 음주 트렌드를 살펴보면 바베큐 바나 스시 바처럼 1차와 2차를 합친 하이브리드 업태들이...
459,2020.08.23.,뉴시스,[장수브랜드 탄생비화]소주 역사를 바꾼 '참이슬',"영국의 주류전문지인 '드링크인터네셔널'에 따르면 위스키, 보드카, 럼, 진 등의 판매량을 훨씬 앞질러 2001년부터 현재까지 전 세계 증류주(Distilled Spirits) 판매량 1위를 기록해오고 있다. ☞공감언론 뉴시스"
460,2020.08.20.,보건뉴스,집에서 즐기는 밀크 칵테일 레시피,"(bar)처럼 만들어 술을 즐기는 홈바족이 늘고 있다. 특히 요즘같이 더운 날씨에는 시원함과 청량감을 동시에... 이처럼 칵테일은 집에서도 쉽게 만들 수 있으며, 누구나 취미로 제조할 수 있는 재미있는 음료다. 한편..."
461,2020.08.20.,인사이드 비나,베트남 셀럽들에 코로나19 투명마스크 유행…안전성은 '글쎄(?)',그럼에도 많은 연예인들이 자신의 얼굴이 드러나는 패션아이템으로 투명마스크를 착용하고 있다.... 패션디자이너 럼 지아 캉(Lam Gia Khang)은 투명마스크를 쓴채 셀카를 찍는 사진을 SNS에 게시했다.모델 꾸에 반(Que...
462,2020.08.20.,파이낸셜뉴스,"""애들은 가라""..술 들어간 아이스크림 속속 등장","위스키 초콜릿트러플, 럼 바닐라캐러멜블론디, 럼 진저쿠키 등 5종류로, 알코올 함유량은 1%를 넘지 않는 것으로 알려져 있다. 미국 아이스크림브랜드인 제니스 아이스크림이나 솔트앤스트로우, 팁시스쿱에서도 알코올이..."
463,2020.08.20.,아시아경제,나만의 바에서 한잔~ 집에서 즐기는 밀크 칵테일 레시피,"(bar)처럼 만들어 술을 즐기는 홈바족이 늘고 있다. 특히, 요즘같이 폭염과 열대야로 더운 날씨에는 시원함과... 이처럼 칵테일은 집에서도 쉽게 만들 수 있으며, 누구나 취미로 제조할 수 있는 재미있는 음료다. 한편..."
464,2020.08.20.,위키트리,"“챌린지 찍고 뮤비 출연 할까?” 말리부, 글로벌 댄스챌린지 ‘더코코넛챌린...",코코넛 럼 리큐르 ‘말리부’가 ‘더코코넛챌린지’로 전 세계에 불고 있는 댄스챌린지 열풍에 가세한다.더코코넛챌린지는 플래티넘 셀링 DJ이자 프로듀서인 딜런 프란시스 및 전 세계 7개국 30여 명의 말리부...
465,2020.08.19.,시선뉴스,"칵테일이란? 우유자조금, 집에서 즐기는 밀크칵테일 레시피 공개 [생활/건강]","이처럼 칵테일은 집에서도 쉽게 만들 수 있고, 누구나 취미로 제조할 수 있는 재밌고 맛있는 음료다. 한편... 밀크 모히토의 재료는 우유 200ml, 애플민트 1줌, 소주(또는 럼) 1잔, 설탕시럽, 얼음 약간 등으로 애플민트를..."
466,2020.08.19.,세계일보,"우유자조금관리위원회, 집에서 즐기는 홈바 밀크 칵테일 레시피 공개","이처럼 칵테일은 집에서도 쉽게 만들 수 있으며, 누구나 취미로 제조할 수 있는 재미있는 음료다. 이에... 밀크 모히토의 재료는 우유 200ml, 애플민트 1줌, 소주(또는 럼) 1잔, 설탕시럽, 얼음 약간 등으로 애플민트를 잔에..."
467,2020.08.19.,서울경제,"우유자조금관리위, 나만의 홈바 밀크 레시피 5선 소개","(bar)처럼 활용해 술을 즐기는 홈바족이 늘고 있다. 특히, 덥고 습한 날씨 탓에 시원함과 청량감을 동시에... 이처럼 칵테일은 집에서도 간단하게 만들 수 있으며, 누구나 제조할 수 있는 재미있는 음료다. 한편, 나만의..."
